Job Title,Job Info,Position,Employer,City,Province,Skill,Seniority,Work Type,Industry Type,Min_Salary,Max_Salary,Avg_Salary,Skill_List,Education_Level
Senior Supply Chain Data Analysts,Power Market Analyst - 24321,Analyst,Enverus,Calgary,AB,"Sales, Project planning, Statistics, SQL, Agile",ANY,In-Person,Others,80000.0,95000.0,87500.0,"['sales', 'project planning', 'statistics', 'sql', 'agile']",Bachelor's
Senior Business Intelligence Analysts,Operations Technical Analyst,Analyst,"Raymond James Financial, Inc.",Vancouver,BC,"Power BI, SQL, Writing skills, Statistics, Office Suite",ANY,In-Person,Finance,75000.0,90000.0,82500.0,"['power bi', 'sql', 'writing skills', 'statistics', 'office suite']",Bachelor's
Business and Technical Analysts,Risk & Payments Data Analyst/Analyste de DonnÃƒÆ’Ã‚Â©es Risques & Paiements,Risk Analyst,Plusgrade,Montreal,QC,"Computer science, SQL, Schematics, Alteryx, Statistics",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['computer science', 'sql', 'schematics', 'alteryx', 'statistics']",Bachelor's
Senior Supply Chain Data Analysts,Sr. Business Analyst,Business Analyst,Transatlantic Business Consulting Inc.,Ottawa,ON,"Software deployment, LAN, WAN, Computer networking",Senior,In-Person,Consulting,137280.0,180000.0,158640.0,"['software deployment', 'lan', 'wan', 'computer networking']",Bachelor's
Business and Technical Analysts,Analyste des rapports sur les Investissements,Analyst,OMERS,Toronto,ON,"Python, Investment, Power BI, SQL, SQL",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['python', 'investment', 'power bi', 'sql', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Marketing Analytics",Analyst,Klick Health,Toronto,ON,"Google Tag Manager, Statistics, Tableau, SQL, Statistical analysis",ANY,In-Person,Healthcare,75000.0,92000.0,83500.0,"['google tag manager', 'statistics', 'tableau', 'sql', 'statistical analysis']",Bachelor's
Business and Technical Analysts,ECON 24R - Economic Analyst,Analyst,BC Public Service,Victoria,BC,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0,"['statistical software', 'statistics', 'power bi', 'r', 'statistics']",Bachelor's
Business and Technical Analysts,ECON 24R - Economic Analyst,Analyst,BC Public Service,Victoria,NL,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0,"['statistical software', 'statistics', 'power bi', 'r', 'statistics']",Bachelor's
Business and Technical Analysts,ECON 24R - Economic Analyst,Analyst,BC Public Service,Victoria,MB,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0,"['statistical software', 'statistics', 'power bi', 'r', 'statistics']",Bachelor's
Business and Marketing Analysts,Business Development Analyst,Analyst,Source Energy Services Canada LP,Calgary,AB,"SQL, Oil & gas, Logistics, Office Suite, Statistics",ANY,In-Person,Energy,60000.0,82000.0,71000.0,"['sql', 'oil & gas', 'logistics', 'office suite', 'statistics']",Bachelor's
Senior Supply Chain Data Analysts,Evergreen - Business Analyst - Winnipeg (Remote for Winnipeg),Business Analyst,Togetherwork Talent Community,Winnipeg,MB,"Kanban, Statistics, Scrum, Agile, Business requirements",ANY,Remote,Technology,60000.0,80000.0,70000.0,"['kanban', 'statistics', 'scrum', 'agile', 'business requirements']",Bachelor's
Systems and Data Analysts,"Data Integrity Analyst, Surgical Program (NSQIP)",Analyst,Humber River Health,Toronto,ON,"Python, SQL, Microsoft Access, Writing skills, Office Suite",ANY,In-Person,Healthcare,71000.0,80000.0,75500.0,"['python', 'sql', 'microsoft access', 'writing skills', 'office suite']",Bachelor's
Senior Supply Chain Data Analysts,24-144 Business Solutions Analyst,Analyst,The City of Maple Ridge,Maple Ridge,BC,"Computer science, Business requirements",ANY,In-Person,Technology,94494.4,111633.6,103064.0,"['computer science', 'business requirements']",Bachelor's
Senior Supply Chain Data Analysts,Category Business Analyst ( Evergreen),Business Analyst,Canadian Tire Corporation,Toronto,ON,"Presentation skills, Retail management, Analytics",ANY,In-Person,Others,55000.0,71000.0,63000.0,"['presentation skills', 'retail management', 'analytics']",Bachelor's
Business Systems Analysts,business data analyst,Data Analyst,SSMC BUSINESS SOLUTIONS INC.,Surrey,BC,Python,ANY,In-Person,Consulting,83200.0,83200.0,83200.0,['python'],Bachelor's
Senior Data Analysts,Senior Fraud Data Analyst,Data Analyst,Intact,Montreal,QC,"Bilingual, Power BI, SQL, SAS, SQL",Senior,In-Person,Others,60000.0,70000.0,65000.0,"['bilingual', 'power bi', 'sql', 'sas', 'sql']",Bachelor's
Senior Business Analysts,Senior Technical Business Analyst,Business Analyst,Canadian Cancer Society,Vancouver,BC,"No SQL, SQL, Microsoft Outlook, Salesforce, Visio",Senior,In-Person,Healthcare,70000.0,70000.0,70000.0,"['no sql', 'sql', 'microsoft outlook', 'salesforce', 'visio']",Bachelor's
Senior Supply Chain Data Analysts,Frito Lay Canada Business Analyst (Contract),Business Analyst,PepsiCo,Lethbridge,AB,"Python, SQL, Oracle, Procurement, SAP",ANY,In-Person,Others,57000.0,63000.0,60000.0,"['python', 'sql', 'oracle', 'procurement', 'sap']",Bachelor's
Business and Technical Analysts,Analyste spÃƒÆ’Ã‚Â©cialisÃƒÆ’Ã‚Â© en informatique - CybersÃƒÆ’Ã‚Â©curitÃƒÆ’Ã‚Â©/ Specialized Data Analyst,Data Analyst,Ungava Tulattavik Health Center,Quebec,QC,"Bilingual, Tableau, Python, Chef",ANY,In-Person,Healthcare,137280.0,180000.0,158640.0,"['bilingual', 'tableau', 'python', 'chef']",Bachelor's
Systems and Data Analysts,data analyst - informatics and systems,System Analyst,Colours of Punjabi Event Organization Inc.,Surrey,BC,"SQL, Python, Windows, Office Suite, Computer skills",ANY,In-Person,Others,79040.0,79040.0,79040.0,"['sql', 'python', 'windows', 'office suite', 'computer skills']",Bachelor's
Senior Business Intelligence Analysts,"Senior Data Analyst, Pricing and Finance",Financial Analyst,ServiceTitan,British Columbia,BC,"Pricing, SQL, Big data, Salesforce, Tableau",Senior,In-Person,Technology,68000.0,88300.0,78150.0,"['pricing', 'sql', 'big data', 'salesforce', 'tableau']",Bachelor's
Business Systems Analysts,Business Support Systems Analyst,System Analyst,Eastlink,Halifax,NS,"Agile, No SQL",ANY,In-Person,Others,68000.0,79000.0,73500.0,"['agile', 'no sql']",Bachelor's
Database Analysts,database analyst,Analyst,INNTECH FUTURE INC.,Beaumont,AB,"Microsoft Access, Oracle, R, SQL, Python",ANY,In-Person,Technology,87360.0,87360.0,87360.0,"['microsoft access', 'oracle', 'r', 'sql', 'python']",Bachelor's
Senior Business Intelligence Analysts,Central Planning Analyst,Analyst,T&T Supermarket,Markham,ON,"Agile, SQL, Cantonese, ERP systems, Statistics",ANY,In-Person,Others,50000.0,57200.0,53600.0,"['agile', 'sql', 'cantonese', 'erp systems', 'statistics']",Bachelor's
Senior Business Intelligence Analysts,Program and Budget Associate Analyst,Data Associate,Canon Canada,Brampton,ON,"SQL, Oracle, Office Suite, Statistics, Time management",Mid,In-Person,Others,51000.0,57200.0,54100.0,"['sql', 'oracle', 'office suite', 'statistics', 'time management']",Bachelor's
Senior Supply Chain Data Analysts,"Analyst, Supply Chain Replenishment",Analyst,Loblaw Companies Limited,Toronto,ON,"SQL, SAP, Supply chain, Workday",ANY,In-Person,Technology,52000.0,59000.0,55500.0,"['sql', 'sap', 'supply chain', 'workday']",Bachelor's
Business Systems Analysts,Business System Analyst,System Analyst,Intelliware,Toronto,ON,"Jira, Azure, Business analysis, Databases, SQL",ANY,In-Person,Others,70000.0,100000.0,85000.0,"['jira', 'azure', 'business analysis', 'databases', 'sql']",Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,eHealth Saskatchewan,Saskatchewan,SK,"Project management, IT, Business requirements",Senior,In-Person,Healthcare,88171.2,107286.4,97728.8,"['project management', 'it', 'business requirements']",Bachelor's
Senior Supply Chain Data Analysts,Supply Chain Analyst,Analyst,Trojan Technologies,London,ON,"SQL, Kanban, Writing skills, Presentation skills, Demand planning",ANY,In-Person,Technology,61000.0,61000.0,61000.0,"['sql', 'kanban', 'writing skills', 'presentation skills', 'demand planning']",Bachelor's
Database Analysts,database analyst,Analyst,Vyoma Global Inc.,North York,ON,Python,ANY,In-Person,Others,89440.0,89440.0,89440.0,['python'],Bachelor's
Senior Data Analysts,"Analyst, Reliability",Analyst,Porter Airlines Inc.,Toronto,ON,"SQL, Microsoft Access, R, Tableau, Statistics",ANY,In-Person,Others,80000.0,105000.0,92500.0,"['sql', 'microsoft access', 'r', 'tableau', 'statistics']",Bachelor's
Systems and Data Analysts,"Data Analyst, Clinical Division, Provincial Lab Data Analytics - Provincial Laboratory Medicine Services (PLMS)",Data Analyst,PHSA,Vancouver,BC,"Statistical software, Statistics, Cognos, Oracle, Data mining",ANY,In-Person,Others,72000.0,104000.0,88000.0,"['statistical software', 'statistics', 'cognos', 'oracle', 'data mining']",Bachelor's
Senior Business Analysts,Senior Systems Analyst,System Analyst,IG Wealth Management,Toronto,ON,"R, Statistics, Application development, SQL, Quality assurance",Senior,In-Person,Others,44000.0,58000.0,51000.0,"['r', 'statistics', 'application development', 'sql', 'quality assurance']",Bachelor's
Business and Technical Analysts,"Analyst, Network-GIS-NS&UC S",Analyst,Apotex Inc.,North York,ON,"Python, QoS, SQL, Microsoft Outlook, Avaya",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['python', 'qos', 'sql', 'microsoft outlook', 'avaya']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,IT Chapter,Ottawa,ON,"Bilingual, Tableau, Business analysis, Python, Statistics",ANY,In-Person,Technology,65000.0,87000.0,76000.0,"['bilingual', 'tableau', 'business analysis', 'python', 'statistics']",Bachelor's
Senior Business Analysts,Senior IT Business Analyst,Business Analyst,Spark Power,Oakville,ON,"Oracle, SAP, Spark, NetSuite, Visio",Senior,In-Person,Energy,57000.0,87000.0,72000.0,"['oracle', 'sap', 'spark', 'netsuite', 'visio']",Bachelor's
Database Analysts,"analyst, database",Analyst,Maverick Innogarage Inc,Bowmanville,ON,Python,ANY,In-Person,Others,91520.0,91520.0,91520.0,['python'],Bachelor's
Senior Supply Chain Data Analysts,Power Platform Developer (Business Analyst 2),Developer,City of Burnaby,Burnaby,BC,"SharePoint, IT, Business requirements, PowerShell",ANY,In-Person,Technology,30240.56,57200.0,43720.28,"['sharepoint', 'it', 'business requirements', 'powershell']",Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Fraser Health,Surrey,BC,Business requirements,Senior,In-Person,Healthcare,79289.59999999999,113984.0,96636.8,['business requirements'],Bachelor's
Senior Supply Chain Data Analysts,Master Data & Supply Chain Solutions Analyst (12 Month Contract),Analyst,Nestle Operational Services Worldwide SA,Montreal,QC,"Bilingual, Tableau, SQL, Customer service, SAP",ANY,In-Person,Service,54000.0,58000.0,56000.0,"['bilingual', 'tableau', 'sql', 'customer service', 'sap']",Bachelor's
Senior Supply Chain Data Analysts,Salesforce Technical Business Analyst,Business Analyst,fusionSpan,Remote,Undef,"Jira, Salesforce, Business analysis, Accounting, Business requirements",ANY,Remote,Others,68500.0,87000.0,77750.0,"['jira', 'salesforce', 'business analysis', 'accounting', 'business requirements']",Bachelor's
Senior Business Analysts,Policy Analyst,Analyst,BC First Nations Justice Council,British Columbia,BC,"Program management, Management, Research, Statistics, Presentation skills",ANY,In-Person,Others,60000.0,79000.0,69500.0,"['program management', 'management', 'research', 'statistics', 'presentation skills']",Bachelor's
Business Systems Analysts,Business Systems Analyst (Digital Investing),System Analyst,Questrade Financial Group,Toronto,ON,"Jira, Investment, Power BI, SQL, Confluence",ANY,In-Person,Finance,85000.0,101000.0,93000.0,"['jira', 'investment', 'power bi', 'sql', 'confluence']",Bachelor's
Senior Business Analysts,Research Analyst Student (RAS-0724-T),Analyst,New Path Youth and Family Services,Barrie,ON,"Tableau, Power BI, SQL, Data mining, Customer service",ANY,In-Person,Service,41620.8,57200.0,49410.4,"['tableau', 'power bi', 'sql', 'data mining', 'customer service']",Bachelor's
Senior Business Intelligence Analysts,Application Support Analyst,Analyst,Fidelity Investments,Toronto,ON,"Customer service, Salesforce, Business analysis, Statistics, Financial services",ANY,In-Person,Technology,63000.0,84000.0,73500.0,"['customer service', 'salesforce', 'business analysis', 'statistics', 'financial services']",Bachelor's
Financial and Operational Analysts,Pricing Analyst,Analyst,Alliance Door Products,Calgary,AB,"Pricing, SQL, Microsoft Outlook, Statistics, Project management",ANY,In-Person,Others,53000.0,70000.0,61500.0,"['pricing', 'sql', 'microsoft outlook', 'statistics', 'project management']",Bachelor's
Financial and Operational Analysts,Forecast Business Analyst,Business Analyst,Scarsin,Uxbridge,ON,"Python, SQL, Business intelligence, No SQL, Data warehouse",ANY,In-Person,Automotive,60000.0,100000.0,80000.0,"['python', 'sql', 'business intelligence', 'no sql', 'data warehouse']",Bachelor's
Senior Business Intelligence Analysts,"Analyst, Workforce Planning",Analyst,Element Fleet Management,Mississauga,ON,"Power BI, SQL, Statistics, Office Suite, Presentation skills",ANY,In-Person,Others,70000.0,80000.0,75000.0,"['power bi', 'sql', 'statistics', 'office suite', 'presentation skills']",Bachelor's
Database Analysts,database analyst,Analyst,Burnaby Digital Media Inc,Regina,SK,Python,ANY,In-Person,Technology,85280.0,85280.0,85280.0,['python'],Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,Parallels,Toronto,ON,"Power BI, Data modeling, Business intelligence, Tableau, PostgreSQL",ANY,In-Person,Others,58000.0,113000.0,85500.0,"['power bi', 'data modeling', 'business intelligence', 'tableau', 'postgresql']",Bachelor's
Senior Supply Chain Data Analysts,Sr. Business Analyst ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Liquidity Reporting,Business Analyst,CGI,Toronto,ON,"Jira, Data mining, SQL, Project management, Confluence",Senior,In-Person,Others,69000.0,95000.0,82000.0,"['jira', 'data mining', 'sql', 'project management', 'confluence']",Bachelor's
Senior Supply Chain Data Analysts,"Supply Chain Master Data Analyst (Hybrid: Calgary, AB) - Hybrid",Data Analyst,Enbridge Contingent Talent Community,Calgary,AB,"Power BI, SQL, Oracle, Accounts payable, Customer service",ANY,Hybrid,Technology,56000.0,78000.0,67000.0,"['power bi', 'sql', 'oracle', 'accounts payable', 'customer service']",Bachelor's
Database Analysts,database analyst,Analyst,Rainbook Enterprise Inc,Richmond,BC,Python,ANY,In-Person,Others,76960.0,76960.0,76960.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,Rainbook Enterprise Inc,Richmond,QC,Python,ANY,In-Person,Others,76960.0,76960.0,76960.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,Rainbook Enterprise Inc,Richmond,NB,Python,ANY,In-Person,Others,76960.0,76960.0,76960.0,['python'],Bachelor's
Senior Business Analysts,Senior Technology Risk Analyst,Risk Analyst,Mastercard,Toronto,ON,Undef,Senior,In-Person,Automotive,96000.0,101000.0,98500.0,['undef'],Bachelor's
Database Analysts,database analyst,Analyst,ED Tech Network Solutions Ltd.,Surrey,BC,Python,ANY,In-Person,Technology,85280.0,85280.0,85280.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,AUREUS INFOTECH INC,Brampton,ON,Python,ANY,In-Person,Technology,88524.8,88524.8,88524.8,['python'],Bachelor's
Database Analysts,database analyst,Analyst,Skynet Wireless Inc,Langley,BC,Python,ANY,In-Person,Telecommunications,76960.0,76960.0,76960.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,Snow Hub Inc.,Calgary,AB,Python,ANY,In-Person,Others,87360.0,87360.0,87360.0,['python'],Bachelor's
Financial and Operational Analysts,Benefits HR Analyst,Analyst,City of Brampton,Brampton,ON,"Python, Office Suite, Statistics, PeopleSoft, HRIS",ANY,In-Person,Technology,86000.0,97000.0,91500.0,"['python', 'office suite', 'statistics', 'peoplesoft', 'hris']",Bachelor's
Systems and Data Analysts,"Analyst, Data Integrity and Key Controls",Analyst,Royal Bank of Canada,Halifax,NS,"Jira, Financial auditing, Business analysis, Databases, Data management",ANY,In-Person,Finance,48000.0,77000.0,62500.0,"['jira', 'financial auditing', 'business analysis', 'databases', 'data management']",Bachelor's
Senior Business Intelligence Analysts,Innovation Marketing Senior Data Analyst,Data Analyst,Autodesk,Montreal,QC,"Tableau, Computer science, Power BI, Data modeling, R",Senior,In-Person,Others,85000.0,140000.0,112500.0,"['tableau', 'computer science', 'power bi', 'data modeling', 'r']",Bachelor's
Senior Supply Chain Data Analysts,Continuous Improvement Analyst - (12 Month Term Certain),Analyst,Agriculture Financial Services Corporation,Lacombe,AB,"Statistics, Presentation skills, Continuous improvement, Financial services, No SQL",ANY,In-Person,Finance,76000.0,101000.0,88500.0,"['statistics', 'presentation skills', 'continuous improvement', 'financial services', 'no sql']",Bachelor's
Database Analysts,database analyst,Analyst,EPIC - Educational Program Innovations Center,Mississauga,ON,Python,ANY,In-Person,Education,89440.0,89440.0,89440.0,['python'],Bachelor's
Business Systems Analysts,business analyst - computer systems,System Analyst,APITable Ltd.,Markham,ON,"Python, Office Suite, E-commerce, Quality assurance, Presentation skills",ANY,In-Person,Technology,91520.0,91520.0,91520.0,"['python', 'office suite', 'e-commerce', 'quality assurance', 'presentation skills']",Bachelor's
Systems and Data Analysts,data analyst - informatics and systems,System Analyst,CBK INTERNATIONAL INC,Mississauga,ON,"Python, No SQL",ANY,In-Person,Others,89440.0,89440.0,89440.0,"['python', 'no sql']",Bachelor's
Senior Supply Chain Data Analysts,Business Analyst (Intermediate) 7647-1812,Business Analyst,Foilcon,Toronto,ON,"Jira, Computer operation, Azure, Oracle, Waterfall",Mid,In-Person,Technology,60000.0,100000.0,80000.0,"['jira', 'computer operation', 'azure', 'oracle', 'waterfall']",Bachelor's
Systems and Data Analysts,HRT Applications Business Analyst,Business Analyst,Vail Resorts Corporate,British Columbia,BC,"No SQL, SQL, Visio, Office Suite, SQL",ANY,In-Person,Travel,70000.0,87000.0,78500.0,"['no sql', 'sql', 'visio', 'office suite', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,D&IT Business Solutions Analyst,Analyst,JTI - Japan Tobacco International,Mississauga,ON,"Power BI, Sales, Customer service, UX, B2B",ANY,In-Person,Others,80000.0,80000.0,80000.0,"['power bi', 'sales', 'customer service', 'ux', 'b2b']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Kelowna,BC,"Python, Bilingual, No SQL, Tableau, SQL",ANY,In-Person,Service,45000.0,94000.0,69500.0,"['python', 'bilingual', 'no sql', 'tableau', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Engagement and Research Analyst,Analyst,City of Calgary,Calgary,AB,"Python, No SQL, Statistics, SQL, Microsoft Outlook",ANY,In-Person,Technology,85862.40000000001,114774.4,100318.4,"['python', 'no sql', 'statistics', 'sql', 'microsoft outlook']",Bachelor's
Senior Supply Chain Data Analysts,"Data Analyst II (Temporary ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ 6 months) - (Google Analytics, Adobe Analytics)",Data Analyst,Intact,Montreal,QC,"Bilingual, Tableau, Power BI, SQL, Laboratory experience",Mid,In-Person,Others,60000.0,70000.0,65000.0,"['bilingual', 'tableau', 'power bi', 'sql', 'laboratory experience']",Bachelor's
Senior Business Intelligence Analysts,Learning & Development Analyst Student,Analyst,PCL Construction,Edmonton,AB,"Python, No SQL, Power BI, SQL, Writing skills",ANY,In-Person,Construction,43000.0,57200.0,50100.0,"['python', 'no sql', 'power bi', 'sql', 'writing skills']",Bachelor's
Business and Marketing Analysts,Field Market Analyst,Analyst,Confidential,Scarborough,ON,"No SQL, SQL, Sales, Presentation skills, Software development",ANY,In-Person,Others,41600.0,57200.0,49400.0,"['no sql', 'sql', 'sales', 'presentation skills', 'software development']",Bachelor's
Senior Business Analysts,"Consultant, Senior Business Analyst",Data Consultant,Alimentiv,Remote,Undef,"Power BI, Azure, Waterfall, Process improvement, Statistical analysis",Senior,Remote,Others,66000.0,84500.0,75250.0,"['power bi', 'azure', 'waterfall', 'process improvement', 'statistical analysis']",Bachelor's
Senior Supply Chain Data Analysts,Revenue Operations Analyst II,Analyst,Affirm,Toronto,ON,"SQL, Business intelligence, Sales, Salesforce, Statistics",Mid,In-Person,Legal,42000.0,68000.0,55000.0,"['sql', 'business intelligence', 'sales', 'salesforce', 'statistics']",Bachelor's
Systems and Data Analysts,Bioinformatics Systems Analyst,System Analyst,University of Alberta,Edmonton,AB,"Computer science, MATLAB, CSS, R, Git",ANY,In-Person,Technology,55000.0,74000.0,64500.0,"['computer science', 'matlab', 'css', 'r', 'git']",Bachelor's
Business Systems Analysts,Business Systems Analyst,System Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,BC,"Python, No SQL, Power BI, SQL, Microsoft Outlook",ANY,In-Person,Others,69000.0,95000.0,82000.0,"['python', 'no sql', 'power bi', 'sql', 'microsoft outlook']",Bachelor's
Business Systems Analysts,Business Systems Analyst,System Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,QC,"Python, No SQL, Power BI, SQL, Microsoft Outlook",ANY,In-Person,Others,69000.0,95000.0,82000.0,"['python', 'no sql', 'power bi', 'sql', 'microsoft outlook']",Bachelor's
Business Systems Analysts,Business Systems Analyst,System Analyst,AtkinsRÃƒÆ’Ã‚Â©alis,Richmond,NB,"Python, No SQL, Power BI, SQL, Microsoft Outlook",ANY,In-Person,Others,69000.0,95000.0,82000.0,"['python', 'no sql', 'power bi', 'sql', 'microsoft outlook']",Bachelor's
Senior Supply Chain Data Analysts,Customer Success - Quality Analyst - Canada,Analyst,Samsara,Vancouver,BC,"Program management, SQL, Quality assurance, Management consulting, SaaS",ANY,In-Person,Others,68000.0,88000.0,78000.0,"['program management', 'sql', 'quality assurance', 'management consulting', 'saas']",Bachelor's
Senior Business Analysts,Business Intelligence Analyst,BI Analyst,Port of Vancouver,Vancouver,BC,"Python, Power BI, Data modeling, SQL, SSRS",ANY,In-Person,Others,62000.0,91000.0,76500.0,"['python', 'power bi', 'data modeling', 'sql', 'ssrs']",Bachelor's
Senior Supply Chain Data Analysts,BSAN-Business Systems Analyst,System Analyst,Lifemark Health Group,North York,ON,"Jira, Python, No SQL, SQL, Azure",ANY,In-Person,Healthcare,55000.0,65000.0,60000.0,"['jira', 'python', 'no sql', 'sql', 'azure']",Bachelor's
Business and Technical Analysts,SCADA Analyst,Analyst,Dexcent Inc,Richmond Hill,ON,"Microsoft Outlook, Visual Basic, Customer service, Office Suite, Java",ANY,In-Person,Others,63000.0,80000.0,71500.0,"['microsoft outlook', 'visual basic', 'customer service', 'office suite', 'java']",Bachelor's
Business and Technical Analysts,Murex Analyst,Analyst,Tekshapers Inc,Mississauga,ON,"Ant, Statistics, SQL, Risk management, Scripting",ANY,In-Person,Others,93600.0,93600.0,93600.0,"['ant', 'statistics', 'sql', 'risk management', 'scripting']",Bachelor's
Senior Supply Chain Data Analysts,HRIS Analyst & Report Specialist - Master's Level Internship,Data Specialist,Vosyn,Remote,Undef,"Power BI, SQL, R, Statistics, Tableau",Senior,Remote,Others,66560.0,72800.0,69680.0,"['power bi', 'sql', 'r', 'statistics', 'tableau']",Bachelor's
Database Analysts,database analyst,Analyst,Goldenhome Cabinetry Eastern Canada Inc.,Aurora,ON,"R, SQL, Python, SQL, JavaScript",ANY,In-Person,Others,88920.0,95160.0,92040.0,"['r', 'sql', 'python', 'sql', 'javascript']",Bachelor's
Business and Technical Analysts,BI/ETL Developer,Developer,Johnston Group,Winnipeg,MB,"Power BI, Data modeling, SQL, Business intelligence, DB2",ANY,In-Person,Others,85000.0,110000.0,97500.0,"['power bi', 'data modeling', 'sql', 'business intelligence', 'db2']",Bachelor's
Business Systems Analysts,Measurement Services Business Analyst,Business Analyst,FortisBC,Penticton,BC,"SAS, Statistics, Presentation skills, Organizational skills, Leadership",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['sas', 'statistics', 'presentation skills', 'organizational skills', 'leadership']",Bachelor's
Business and Marketing Analysts,Research Analyst,Analyst,iData Research,Burnaby,BC,"Office Suite, No SQL, Time management",ANY,In-Person,Others,40000.0,57200.0,48600.0,"['office suite', 'no sql', 'time management']",Bachelor's
Financial and Operational Analysts,Inventory Analyst,Analyst,Hercules SLR Inc.,Dartmouth,NS,"Data mining, Statistics, Computer skills, No SQL",ANY,In-Person,Others,35000.0,57200.0,46100.0,"['data mining', 'statistics', 'computer skills', 'no sql']",Bachelor's
Business Systems Analysts,ERP Business Analyst,Business Analyst,FED IT,Montreal,QC,"Tableau, Computer science, Power BI, Statistics, Python",ANY,In-Person,Technology,100000.0,100000.0,100000.0,"['tableau', 'computer science', 'power bi', 'statistics', 'python']",Bachelor's
Business and Marketing Analysts,market research analyst,Analyst,IQ4I Canada Inc,Ancaster,ON,Python,ANY,In-Person,Others,89440.0,91520.0,90480.0,['python'],Bachelor's
Database Analysts,database analyst,Analyst,ABOMIS INNOVATIONS INC.,Vancouver,BC,"PowerBuilder, C#, SQL, Python, Databases",ANY,In-Person,Others,85280.0,85280.0,85280.0,"['powerbuilder', 'c#', 'sql', 'python', 'databases']",Bachelor's
Senior Supply Chain Data Analysts,"Analyst, Quality Assurance",Analyst,Government of Alberta,Edmonton,AB,"Research, Quality assurance, SCSS, Data collection, No SQL",ANY,In-Person,Government,61000.0,80000.0,70500.0,"['research', 'quality assurance', 'scss', 'data collection', 'no sql']",Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,MGK INFO TECH INC,Hamilton,ON,"Python, Training & development",ANY,In-Person,Technology,95680.0,95680.0,95680.0,"['python', 'training & development']",Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,CognitoCRM,Mississauga,ON,"Python, Computer skills",ANY,In-Person,Technology,91520.0,91520.0,91520.0,"['python', 'computer skills']",Bachelor's
Senior Business Intelligence Analysts,Grid Operations Advisor (Business Analyst) | Ontario,Business Analyst,The Mosaic Company,Barrie,ON,"Python, No SQL, SQL, Process improvement, Visio",ANY,In-Person,Others,64000.0,97000.0,80500.0,"['python', 'no sql', 'sql', 'process improvement', 'visio']",Bachelor's
Business Systems Analysts,business analyst - computer systems,System Analyst,XLNCY SOLUTIONS,Brampton,ON,Python,ANY,In-Person,Consulting,59280.0,59280.0,59280.0,['python'],Bachelor's
Senior Supply Chain Data Analysts,Sr. Business Information Analyst,Analyst,Sagen,Oakville,ON,"Power BI, Tableau, SQL, Training & development, Business requirements",Senior,In-Person,Others,50000.0,91000.0,70500.0,"['power bi', 'tableau', 'sql', 'training & development', 'business requirements']",Bachelor's
Business and Technical Analysts,PA&A Data Analyst,Data Analyst,BRP,Sherbrooke,QC,"Power BI, SQL, SQL, Python",ANY,In-Person,Others,66000.0,66000.0,66000.0,"['power bi', 'sql', 'sql', 'python']",Bachelor's
Senior Business Analysts,Senior Strategy Analyst,Analyst,Vancouver City Savings Credit Union,Vancouver,BC,"Python, No SQL, SQL, Office Suite, No SQL",Senior,In-Person,Technology,81000.0,122000.0,101500.0,"['python', 'no sql', 'sql', 'office suite', 'no sql']",Bachelor's
Database Analysts,database analyst,Analyst,Purple Maple Inc.,Calgary,AB,Python,ANY,In-Person,Others,89440.0,89440.0,89440.0,['python'],Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,Save Max Real Estate Inc.,Mississauga,ON,Python,ANY,In-Person,Government,91520.0,91520.0,91520.0,['python'],Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,Canadian Nuclear Laboratories,Chalk River,ON,Budgeting,ANY,In-Person,Others,66000.0,108000.0,87000.0,['budgeting'],Bachelor's
Business Systems Analysts,business systems analyst,System Analyst,108 ideaspace inc.,Toronto,ON,Python,ANY,In-Person,Aerospace,90001.6,93600.0,91800.8,['python'],Bachelor's
